# time_in_ns	dG_in_kT
13.020	13.750000
13.030	13.750000
13.040	13.750000
13.050	13.750000
13.060	13.750000
13.070	13.750000
13.080	13.750000
13.090	13.750000
13.100	13.750000
13.110	13.750000
13.120	13.750000
13.130	13.750000
13.140	13.750000
13.150	13.750000
13.160	13.750000
13.170	13.750000
13.180	15.000000
13.190	16.250000
13.200	16.250000
13.210	16.250000
13.220	16.250000
13.230	16.250000
13.240	16.250000
13.250	16.250000
13.260	16.250000
13.270	16.250000
13.280	16.250000
13.290	16.250000
13.300	16.250000
13.310	16.250000
13.320	16.250000
13.330	16.250000
13.340	16.250000
13.350	16.250000
13.360	16.250000
13.370	16.250000
13.380	16.250000
13.390	16.250000
13.400	16.250000
13.410	16.250000
13.420	16.250000
13.430	16.250000
13.440	16.250000
13.450	16.250000
13.460	16.250000
13.470	16.250000
13.480	16.250000
13.490	16.250000
13.500	16.250000
13.510	16.250000
13.520	16.250000
13.530	16.250000
13.540	16.250000
13.550	16.250000
13.560	16.250000
13.570	16.250000
13.580	16.250000
13.590	16.250000
13.600	16.250000
13.610	16.250000
13.620	16.250000
13.630	16.250000
13.640	16.250000
13.650	16.250000
13.660	17.187500
13.670	19.687500
13.680	21.250000
13.690	22.187500
13.700	22.812500
13.710	22.812500
13.720	22.812500
13.730	22.812500
13.740	22.812500
13.750	22.812500
13.760	22.812500
13.770	22.812500
13.780	22.812500
13.790	22.812500
13.800	22.812500
13.810	22.812500
13.820	22.812500
13.830	22.812500
13.840	22.812500
13.850	22.812500
13.860	22.812500
13.870	22.812500
13.880	22.812500
13.890	22.812500
13.900	22.812500
13.910	22.812500
13.920	22.812500
13.930	23.750000
13.940	25.312500
13.950	25.625000
13.960	26.875000
13.970	27.187500
13.980	27.187500
13.990	27.187500
14.000	27.187500
14.010	27.187500
14.020	27.187500
14.030	27.187500
14.040	27.187500
14.050	27.187500
14.060	27.187500
14.070	27.187500
14.080	27.187500
14.090	27.187500
14.100	27.187500
14.110	27.187500
14.120	27.187500
14.130	27.187500
14.140	27.187500
14.150	27.187500
14.160	27.187500
14.170	27.187500
14.180	27.187500
14.190	27.187500
14.200	27.187500
14.210	27.187500
14.220	27.187500
14.230	27.187500
14.240	27.187500
14.250	27.187500
14.260	27.187500
14.270	27.812500
14.280	29.375000
14.290	29.375000
14.300	29.375000
14.310	29.375000
14.320	29.375000
14.330	29.375000
14.340	29.375000
14.350	29.375000
14.360	29.375000
14.370	29.375000
14.380	29.375000
14.390	29.375000
14.400	29.375000
14.410	29.375000
14.420	29.375000
14.430	29.375000
14.440	29.375000
14.450	29.375000
14.460	29.375000
14.470	30.625000
14.480	31.250000
14.490	33.750000
14.500	33.750000
14.510	33.750000
14.520	33.750000
14.530	33.750000
14.540	33.750000
14.550	33.750000
14.560	33.750000
14.570	33.750000
14.580	33.750000
14.590	33.750000
